check,contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,close
1,TFO,2026-05-20,2026-07,33.0,E,M,2026-06-26,0.205,0,97.61
2,TFO,2026-05-20,2026-07,34.0,E,M,2026-06-26,2.45,17.7,97.61
2,TFO,2026-05-20,2026-07,35.0,E,M,2026-06-26,0.3,0,97.61
1,TFO,2026-05-20,2026-07,36.0,E,M,2026-06-26,0.35,0,97.61
1,TFO,2026-05-20,2026-07,37.0,E,M,2026-06-26,0,14.9,97.61
1,TFO,2026-05-20,2026-07,38.0,E,M,2026-06-26,,0,97.61
2,TFO,2026-05-20,2026-07,40.0,E,M,2026-06-26,1.9449999999999998,0,97.61
1,TFO,2026-05-20,2026-07,43.0,E,M,2026-06-26,1.6,0,97.61
1,TFO,2026-05-20,2026-07,44.0,E,M,2026-06-26,,0,97.61
1,TFO,2026-05-20,2026-07,45.0,E,M,2026-06-26,3.0,0,97.61
1,TFO,2026-05-20,2026-07,46.0,E,M,2026-06-26,2.775,0,97.61
1,TFO,2026-05-20,2026-07,47.0,E,M,2026-06-26,,0,97.61
1,TFO,2026-05-20,2026-07,48.0,E,M,2026-06-26,3.69,0,97.61
1,TFO,2026-05-20,2026-07,49.0,E,M,2026-06-26,,0,97.61
3,TFO,2026-05-20,2026-07,50.0,E,M,2026-06-26,4.95,11.33,97.61
2,TFO,2026-05-20,2026-07,51.0,E,M,2026-06-26,5.6,5.6,97.61
1,TFO,2026-05-20,2026-07,52.0,E,M,2026-06-26,0,5.2,97.61
2,TFO,2026-05-20,2026-07,55.0,E,M,2026-06-26,0,7.275,97.61
1,TFO,2026-05-20,2026-07,60.0,E,M,2026-06-26,0,3.2,97.61
1,TFO,2026-05-20,2026-07,65.0,E,M,2026-06-26,0,2.34,97.61
1,TFO,2026-05-20,2026-07,70.0,E,M,2026-06-26,0,2.07,97.61
1,TFO,2026-05-20,2026-07,80.0,E,M,2026-06-26,0,1.04,97.61
1,TFO,2026-05-20,2026-07,90.0,E,M,2026-06-26,0,0.605,97.61
1,TFO,2026-05-20,2026-07,100.0,E,M,2026-06-26,0,0.62,97.61
1,TFO,2026-05-20,2026-08,30.0,E,M,2026-07-27,0,21.84,98.36
1,TFO,2026-05-20,2026-08,34.0,E,M,2026-07-27,0,18.2,98.36
1,TFO,2026-05-20,2026-08,35.0,E,M,2026-07-27,0.7,0,98.36
1,TFO,2026-05-20,2026-08,37.0,E,M,2026-07-27,0,15.7,98.36
1,TFO,2026-05-20,2026-08,38.0,E,M,2026-07-27,,0,98.36
1,TFO,2026-05-20,2026-08,40.0,E,M,2026-07-27,,0,98.36
1,TFO,2026-05-20,2026-08,45.0,E,M,2026-07-27,,0,98.36
1,TFO,2026-05-20,2026-08,50.0,E,M,2026-07-27,0,6.96,98.36
1,TFO,2026-05-20,2026-08,51.0,E,M,2026-07-27,8.3,0,98.36
1,TFO,2026-05-20,2026-08,65.0,E,M,2026-07-27,0,4.2,98.36
1,TFO,2026-05-20,2026-08,75.0,E,M,2026-07-27,0,2.42,98.36
1,TFO,2026-05-20,2026-08,100.0,E,M,2026-07-27,0,1.3,98.36
1,TFO,2026-05-20,2026-09,25.0,E,M,2026-08-26,,0,97.82
1,TFO,2026-05-20,2026-09,34.5,E,M,2026-08-26,0.985,0,97.82
1,TFO,2026-05-20,2026-09,38.0,E,M,2026-08-26,,0,97.82
1,TFO,2026-05-20,2026-09,40.0,E,M,2026-08-26,,0,97.82
1,TFO,2026-05-20,2026-09,45.0,E,M,2026-08-26,4.95,0,97.82
2,TFO,2026-05-20,2026-09,50.0,E,M,2026-08-26,7.925,9.0,97.82
1,TFO,2026-05-20,2026-09,57.0,E,M,2026-08-26,0,6.75,97.82
1,TFO,2026-05-20,2026-09,70.0,E,M,2026-08-26,0,4.65,97.82
1,TFO,2026-05-20,2026-09,85.0,E,M,2026-08-26,0,3.08,97.82
1,TFO,2026-05-20,2026-10,28.0,E,M,2026-09-25,0.31,0,97.015
1,TFO,2026-05-20,2026-10,30.0,E,M,2026-09-25,,0,97.015
1,TFO,2026-05-20,2026-10,35.0,E,M,2026-09-25,,0,97.015
1,TFO,2026-05-20,2026-10,40.0,E,M,2026-09-25,,0,97.015
1,TFO,2026-05-20,2026-10,45.0,E,M,2026-09-25,5.55,0,97.015
2,TFO,2026-05-20,2026-10,50.0,E,M,2026-09-25,0,0,97.015
1,TFO,2026-05-20,2026-10,55.0,E,M,2026-09-25,0,7.16,97.015
1,TFO,2026-05-20,2026-10,60.0,E,M,2026-09-25,0,6.11,97.015
1,TFO,2026-05-20,2026-10,65.0,E,M,2026-09-25,0,5.8,97.015
1,TFO,2026-05-20,2026-10,75.0,E,M,2026-09-25,0,,97.015
1,TFO,2026-05-20,2026-11,50.0,E,M,2026-10-27,0,,95.06
1,TFO,2026-05-20,2026-11,75.0,E,M,2026-10-27,0,5.0,95.06
1,TFO,2026-05-20,2026-11,100.0,E,M,2026-10-27,0,3.05,95.06
1,TFO,2026-05-20,2026-12,30.0,E,M,2026-11-26,,0,94.25999999999999
1,TFO,2026-05-20,2026-12,35.0,E,M,2026-11-26,,0,94.25999999999999
1,TFO,2026-05-20,2026-12,45.0,E,M,2026-11-26,,0,94.25999999999999
1,TFO,2026-05-20,2026-12,50.0,E,M,2026-11-26,0,9.8,94.25999999999999
1,TFO,2026-05-20,2026-12,60.0,E,M,2026-11-26,0,7.525,94.25999999999999
1,TFO,2026-05-20,2026-12,75.0,E,M,2026-11-26,0,5.45,94.25999999999999
1,TFO,2026-05-20,2026-12,100.0,E,M,2026-11-26,0,3.43,94.25999999999999
1,TFO,2026-05-20,2027-01,25.0,E,M,2026-12-24,0.46,0,94.19
1,TFO,2026-05-20,2027-01,35.0,E,M,2026-12-24,2.96,0,94.19
1,TFO,2026-05-20,2027-01,40.0,E,M,2026-12-24,5.175,0,94.19
1,TFO,2026-05-20,2027-01,50.0,E,M,2026-12-24,0,,94.19
1,TFO,2026-05-20,2027-01,55.0,E,M,2026-12-24,0,8.34,94.19
1,TFO,2026-05-20,2027-01,60.0,E,M,2026-12-24,0,,94.19
1,TFO,2026-05-20,2027-01,65.0,E,M,2026-12-24,0,6.76,94.19
1,TFO,2026-05-20,2027-01,70.0,E,M,2026-12-24,0,7.25,94.19
1,TFO,2026-05-20,2027-01,75.0,E,M,2026-12-24,0,,94.19
1,TFO,2026-05-20,2027-02,25.0,E,M,2027-01-27,0.7,0,94.225
1,TFO,2026-05-20,2027-02,35.0,E,M,2027-01-27,3.7,0,94.225
1,TFO,2026-05-20,2027-02,50.0,E,M,2027-01-27,0,,94.225
1,TFO,2026-05-20,2027-02,55.0,E,M,2027-01-27,0,8.66,94.225
1,TFO,2026-05-20,2027-02,65.0,E,M,2027-01-27,0,7.14,94.225
1,TFO,2026-05-20,2027-02,75.0,E,M,2027-01-27,0,,94.225
1,TFO,2026-05-20,2027-03,50.0,E,M,2027-02-24,0,,90.28
1,TFO,2026-05-20,2027-03,60.0,E,M,2027-02-24,0,,90.28
1,TFO,2026-05-20,2027-03,75.0,E,M,2027-02-24,0,,90.28
1,TFO,2026-05-20,2027-04,45.0,E,M,2027-03-25,0,5.6,75.54499999999999
