'check',contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,put_volume,call_volume,close_of_future,euro_short_term_rate,selected_option,implied_volatility,ssvi_implied_volatility,,,ts_event,20.04.26,,,
check,TFO,20.05.26,2026-07,40,E,M,26.06.26,0.946292597,0,4255,0,49.09806991,1.931,P,0.702808937,0.791795208,,,,,,,
check,TFO,20.05.26,2026-07,43,E,M,26.06.26,1.6,0,200,0,49.09806991,1.931,P,0.67749429,0.819839254,,,,,,,
check,TFO,20.05.26,2026-07,45,E,M,26.06.26,3,0,1305,0,49.09806991,1.931,P,0.807944843,0.836999795,,,,,,,
check,TFO,20.05.26,2026-07,46,E,M,26.06.26,2.775,0,1100,0,49.09806991,1.931,P,0.694139782,0.845174128,,,,,,,
check,TFO,20.05.26,2026-07,48,E,M,26.06.26,3.69,0,40,0,49.09806991,1.931,P,0.693067919,0.860786996,,,,,,,
check,TFO,20.05.26,2026-07,50,E,M,26.06.26,4.95,5.343673469,800,1225,49.09806991,1.931,C,0.915997001,0.875506293,,,,,,,
check,TFO,20.05.26,2026-07,51,E,M,26.06.26,5.6,5.6,250,250,49.09806991,1.931,PC,,0.882559901,,,,,,,
check,TFO,20.05.26,2026-07,52,E,M,26.06.26,0,5.2,0,100,49.09806991,1.931,C,1.019134212,0.889423247,,,,,,,
check,TFO,20.05.26,2026-07,55,E,M,26.06.26,0,3.753087774,0,1595,49.09806991,1.931,C,0.947599562,0.908962333,,,,,,,
check,TFO,20.05.26,2026-07,60,E,M,26.06.26,0,3.2,0,250,49.09806991,1.931,C,1.074072381,0.938481626,,,,,,,
check,TFO,20.05.26,2026-07,65,E,M,26.06.26,0,2.34,0,40,49.09806991,1.931,C,1.093894427,0.964851132,,,,,,,
check,TFO,20.05.26,2026-07,70,E,M,26.06.26,0,2.07,0,750,49.09806991,1.931,C,1.187939106,0.988646802,,,,,,,
check,TFO,20.05.26,2026-07,80,E,M,26.06.26,0,1.04,0,250,49.09806991,1.931,C,1.171190577,1.030152239,,,,,,,
check,TFO,20.05.26,2026-07,90,E,M,26.06.26,0,0.605,0,25,49.09806991,1.931,C,1.198949515,1.06543472,,,,,,,
check,TFO,20.05.26,2026-07,100,E,M,26.06.26,0,0.62,0,150,49.09806991,1.931,C,1.35506619,1.096042379,,,,,,,
check,TFO,20.05.26,2026-08,30,E,M,27.07.26,0,21.84,0,75,49.12519063,1.931,C,1.40090921,0.724217535,,,,,,,
check,TFO,20.05.26,2026-08,34,E,M,27.07.26,0,18.2,0,150,49.12519063,1.931,C,1.215101886,0.761606453,,,,,,,
check,TFO,20.05.26,2026-08,35,E,M,27.07.26,0.7,0,170,0,49.12519063,1.931,P,0.67366047,0.770015737,,,,,,,
check,TFO,20.05.26,2026-08,37,E,M,27.07.26,0,15.7,0,75,49.12519063,1.931,C,1.11890296,0.785892843,,,,,,,
check,TFO,20.05.26,2026-08,50,E,M,27.07.26,0,6.96,0,500,49.12519063,1.931,C,0.862457267,0.867006386,,,,,,,
check,TFO,20.05.26,2026-08,51,E,M,27.07.26,8.3,0,50,0,49.12519063,1.931,P,0.868144033,0.872082332,,,,,,,
check,TFO,20.05.26,2026-08,65,E,M,27.07.26,0,4.2,0,15,49.12519063,1.931,C,1.052353475,0.932055285,,,,,,,
check,TFO,20.05.26,2026-08,75,E,M,27.07.26,0,2.42,0,950,49.12519063,1.931,C,1.024573697,0.965717352,,,,,,,
check,TFO,20.05.26,2026-08,100,E,M,27.07.26,0,1.3,0,150,49.12519063,1.931,C,1.178220227,1.030105404,,,,,,,
check,TFO,20.05.26,2026-09,34.5,E,M,26.08.26,0.985,0,20,0,49.08238556,1.931,P,0.644409829,0.993587593,,,,,,,
check,TFO,20.05.26,2026-09,45,E,M,26.08.26,4.95,0,700,0,49.08238556,1.931,P,0.715492187,1.049317899,,,,,,,
check,TFO,20.05.26,2026-09,50,E,M,26.08.26,7.925,9,100,400,49.08238556,1.931,C,0.922038687,1.070631675,,,,,,,
check,TFO,20.05.26,2026-09,57,E,M,26.08.26,0,6.75,0,5,49.08238556,1.931,C,0.935386891,1.096571333,,,,,,,
check,TFO,20.05.26,2026-09,70,E,M,26.08.26,0,4.65,0,450,49.08238556,1.931,C,1.023877459,1.136072006,,,,,,,
check,TFO,20.05.26,2026-09,85,E,M,26.08.26,0,3.08,0,50,49.08238556,1.931,C,1.079088686,1.172198341,,,,,,,
check,TFO,20.05.26,2026-10,28,E,M,25.09.26,0.31,0,75,0,48.7780066,1.931,P,0.598489357,0.830351116,,,,,,,
check,TFO,20.05.26,2026-10,45,E,M,25.09.26,5.55,0,600,0,48.7780066,1.931,P,0.676484827,0.919264556,,,,,,,
check,TFO,20.05.26,2026-10,55,E,M,25.09.26,0,7.16,0,100,48.7780066,1.931,C,0.811929204,0.954436463,,,,,,,
check,TFO,20.05.26,2026-10,60,E,M,25.09.26,0,6.11,0,100,48.7780066,1.931,C,0.84421707,0.969297935,,,,,,,
check,TFO,20.05.26,2026-10,65,E,M,25.09.26,0,5.8,0,200,48.7780066,1.931,C,0.920345941,0.982774147,,,,,,,
check,TFO,20.05.26,2026-11,75,E,M,27.10.26,0,5,0,320,47.70739467,1.931,C,0.937057132,1.003825353,,,,,,,
check,TFO,20.05.26,2026-11,100,E,M,27.10.26,0,3.05,0,285,47.70739467,1.931,C,1.00729953,1.044098601,,,,,,,
check,TFO,20.05.26,2026-12,50,E,M,26.11.26,0,9.8,0,470,47.36702464,1.931,C,0.787955141,0.867452743,,,,,,,
check,TFO,20.05.26,2026-12,60,E,M,26.11.26,0,7.525,0,100,47.36702464,1.931,C,0.839095241,0.892437412,,,,,,,
check,TFO,20.05.26,2026-12,75,E,M,26.11.26,0,5.45,0,170,47.36702464,1.931,C,0.903290752,0.922110857,,,,,,,
check,TFO,20.05.26,2026-12,100,E,M,26.11.26,0,3.43,0,235,47.36702464,1.931,C,0.967139811,0.959032499,,,,,,,
check,TFO,20.05.26,2027-01,25,E,M,24.12.26,0.46,0,57,0,47.0054461,1.931,P,0.566209037,0.715527581,,,,,,,
check,TFO,20.05.26,2027-01,35,E,M,24.12.26,2.96,0,57,0,47.0054461,1.931,P,0.615428487,0.763237424,,,,,,,
check,TFO,20.05.26,2027-01,40,E,M,24.12.26,5.175,0,500,0,47.0054461,1.931,P,0.63650587,0.781384893,,,,,,,
check,TFO,20.05.26,2027-01,55,E,M,24.12.26,0,8.34,0,275,47.0054461,1.931,C,0.757977135,0.823084402,,,,,,,
check,TFO,20.05.26,2027-01,65,E,M,24.12.26,0,6.76,0,100,47.0054461,1.931,C,0.818413146,0.844150929,,,,,,,
check,TFO,20.05.26,2027-01,70,E,M,24.12.26,0,7.25,0,400,47.0054461,1.931,C,0.920811625,0.853332647,,,,,,,
check,TFO,20.05.26,2027-02,25,E,M,27.01.27,0.7,0,259,0,46.6268084,1.931,P,0.58078119,0.701734924,,,,,,,
check,TFO,20.05.26,2027-02,35,E,M,27.01.27,3.7,0,259,0,46.6268084,1.931,P,0.6363964,0.745276723,,,,,,,
check,TFO,20.05.26,2027-02,55,E,M,27.01.27,0,8.66,0,715,46.6268084,1.931,C,0.73652252,0.800129967,,,,,,,
check,TFO,20.05.26,2027-02,65,E,M,27.01.27,0,7.14,0,590,46.6268084,1.931,C,0.795209472,0.819492495,,,,,,,
check,TFO,20.05.26,2027-04,45,E,M,25.03.27,0,5.6,0,450,37.58171875,1.931,C,0.575974386,0.874623958,,,,,,,
