ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,Column1,,,AAA,,,
2025-10-01T00:00:00.000000000Z,35,58,108616901,0.86,1.11,0.82,0.84,2750,TFO FMX0025_OMPE0000031002102725,TFO FMX,,,,,,
2025-10-01T00:00:00.000000000Z,35,85,108616901,0.975,1.33,0.975,1.33,2050,TFO FMX0025_OMPE0000031002102725,TFO FMX,,,,,,
2025-10-01T00:00:00.000000000Z,35,85,31005816,2.17,2.17,2.17,2.17,100,TFO  22  31005816,TFO  22,,,,,,
2025-10-01T00:00:00.000000000Z,35,58,108147172,,,,,100,TFO FMK0026_OMCE0000035002042426,TFO FMK,,,,,,
2025-10-01T00:00:00.000000000Z,35,58,108476907,2.12,2.12,2.12,2.12,2000,TFO FSJ0026.U0026_OSPE0000027002032,TFO FSJ,,,,,,
2025-10-01T00:00:00.000000000Z,35,58,108054072,,,,,700,TFO FMG0026_OMCE0000035002012726,TFO FMG,,,,,,
2025-10-01T00:00:00.000000000Z,35,58,108398555,,,,,100,TFO FMU0026_OMCE0000035002082626,TFO FMU,,,,,,
2025-10-01T00:00:00.000000000Z,35,85,31005829,1,1,1,1,100,TFO  55  31005829,TFO  55,,,,,,
2025-10-01T00:00:00.000000000Z,35,85,31001096,0.02,0.02,0.02,0.02,1075,TFO  17  31001096,TFO  17,,,,,,
2025-10-01T00:00:00.000000000Z,35,58,108218360,,,,,340,TFO FMK0026_OMPE0000025002042426,TFO FMK,,,,,,
2025-10-01T00:00:00.000000000Z,35,85,31005718,1.2,1.2,1.2,1.2,1500,TFO  50  31005718,TFO  50,,,,,,
2025-10-01T00:00:00.000000000Z,35,85,31005360,0.69,0.69,0.69,0.69,1675,TFO  72  31005360,TFO  72,,,,,,
2025-10-01T00:00:00.000000000Z,35,58,108476913,3.6,3.7,3.6,3.7,1120,TFO FSJ0026.U0026_OSPE0000030002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006253,0.67,0.67,0.67,0.67,1000,TFO  77  31006253,TFO  77,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108215155,0.825,0.95,0.825,0.95,2730,TFO FMZ0025_OMPE0000030002112625,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006201,0.84,0.84,0.84,0.84,75,TFO  73  31006201,TFO  73,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108280825,,,,,1050,TFO FMN0026_OMPE0000025002062626,TFO FMN,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482184,,,,,50,TFO FMZ0026_OMCE0000045002112626,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108993157,,,,,800,TFO FMJ0026_OMPE0000015002032726,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006534,2.34,2.34,2.34,2.34,50,TFO  55  31006534,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108993169,0.16,0.16,0.16,0.16,400,TFO FSJ0026.U0026_OSPE0000015002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108816651,5.93,5.93,5.93,5.93,50,TFO FQF0028.H0028_OQPE0000030002122,TFO FQF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006549,0.055,0.055,0.055,0.055,100,TFO   6  31006549,TFO   6,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108338601,,,,,600,TFO FMQ0026_OMCE0000035002072726,TFO FMQ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006142,4.425,4.45,4.425,4.45,100,TFO  55  31006142,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108019792,,,,,725,TFO FMF0026_OMCE0000040002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006189,0.06,0.06,0.06,0.06,200,TFO  72  31006189,TFO  72,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108019606,,,,,725,TFO FMH0026_OMCE0000040002022426,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108087204,0.47,0.47,0.47,0.47,100,TFO FQF0026.H0026_OQCE0000052002122,TFO FQF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108585883,,,,,400,TFO FMF0026_OMPE0000025002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481382,,,,,100,TFO FMJ0027_OMCE0000028002032527,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108476916,3.2,3.2,3.2,3.2,200,TFO FSJ0026.U0026_OSCE0000032002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108476868,,,,,1500,TFO FMQ0026_OMCE0000045002072726,TFO FMQ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108685165,0.42,0.42,0.32,0.32,250,TFO FMX0025_OMPE0000029002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108281435,,,,,1050,TFO FMJ0026_OMPE0000025002032726,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006172,2.215,2.215,2.215,2.215,200,TFO  55  31006172,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108054068,0.83,0.9,0.825,0.825,1450,TFO FMZ0025_OMCE0000035002112625,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108019796,,,,,725,TFO FMG0026_OMCE0000040002012726,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108159084,,,,,200,TFO FMK0026_OMCE0000032002042426,TFO FMK,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108595535,1.33,1.33,1.33,1.33,1150,TFO FMG0026_OMPE0000029002012726,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006433,2.58,2.58,2.58,2.58,700,TFO  51  31006433,TFO  51,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482112,,,,,50,TFO FMU0027_OMCE0000040002082627,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481585,,,,,50,TFO FMX0027_OMPE0000030002102727,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108338597,,,,,500,TFO FMQ0026_OMCE0000033002072726,TFO FMQ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108338595,,,,,200,TFO FMQ0026_OMCE0000032002072726,TFO FMQ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006102,0.19,0.19,0.19,0.19,200,TFO  48  31006102,TFO  48,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108086400,,,,,500,TFO FMJ0026_OMCE0000033002032726,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108685459,,,,,100,TFO FMX0025_OMPE0000028002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108484413,,,,,50,TFO FMF0027_OMPE0000025002122426,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108215814,,,,,200,TFO FMM0026_OMCE0000032002052726,TFO FMM,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108086390,0.75,0.75,0.75,0.75,750,TFO FQF0026.H0026_OQCE0000045002122,TFO FQF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108068392,2.3,2.3,2.3,2.3,1150,TFO FMG0026_OMCE0000034002012726,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108816671,,,,,50,TFO FMF0028_OMPE0000030002122427,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006046,0.57,0.57,0.57,0.57,200,TFO  50  31006046,TFO  50,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006153,0.26,0.26,0.26,0.26,250,TFO  47  31006153,TFO  47,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006234,0.55,0.55,0.535,0.535,800,TFO  56  31006234,TFO  56,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006320,1.03,1.03,1.03,1.03,200,TFO  16  31006320,TFO  16,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108616901,0.92,0.92,0.92,0.92,1000,TFO FMX0025_OMPE0000031002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108398555,,,,,600,TFO FMU0026_OMCE0000035002082626,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006543,0.06,0.06,0.06,0.06,200,TFO  76  31006543,TFO  76,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108147168,,,,,500,TFO FMK0026_OMCE0000033002042426,TFO FMK,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481541,5.955,5.955,5.955,5.955,50,TFO FQV0027.Z0027_OQPE0000030002092,TFO FQV,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,107914275,,,,,750,TFO FMG0026_OMCE0000045002012726,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,107999298,0.12,0.12,0.095,0.12,1300,TFO FMX0025_OMCE0000040002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108215816,,,,,500,TFO FMM0026_OMCE0000033002052726,TFO FMM,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108781835,,,,,300,TFO FMJ0026_OMPE0000021002032726,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,107880263,0.435,0.435,0.435,0.435,825,TFO FMF0026_OMCE0000045002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108215155,0.585,0.585,0.585,0.585,250,TFO FMZ0025_OMPE0000030002112625,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108564113,,,,,1050,TFO FMQ0026_OMPE0000025002072726,TFO FMQ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108009544,,,,,100,TFO FMH0026_OMCE0000050002022426,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,107914285,,,,,100,TFO FMG0026_OMCE0000050002012726,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108685467,,,,,50,TFO FMZ0026_OMPE0000025002112626,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481514,,,,,100,TFO FMU0027_OMCE0000028002082627,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006026,0.38,0.38,0.38,0.38,2150,TFO  73  31006026,TFO  73,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006340,2.14,2.14,2.14,2.14,400,TFO  72  31006340,TFO  72,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108816693,,,,,50,TFO FMG0028_OMPE0000030002012728,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108720365,0.12,0.14,0.12,0.13,2850,TFO FMX0025_OMPE0000027002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108993169,0.16,0.16,0.16,0.16,400,TFO FSJ0026.U0026_OSPE0000015002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482008,,,,,50,TFO FMG0027_OMCE0000045002012727,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006369,0.115,0.13,0.115,0.13,250,TFO   6  31006369,TFO   6,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482094,,,,,50,TFO FMJ0027_OMCE0000040002032527,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108588119,0.405,0.405,0.405,0.405,400,TFO FQF0026.H0026_OQPE0000025002122,TFO FQF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482632,1.75,1.75,1.75,1.75,50,TFO FSV0026.H0027_OSCE0000045002092,TFO FSV,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006185,0.75,0.75,0.75,0.75,550,TFO  55  31006185,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482086,,,,,50,TFO FMF0027_OMCE0000045002122426,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482158,,,,,50,TFO FMV0026_OMCE0000045002092526,TFO FMV,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108032162,0.21,0.23,0.21,0.23,250,TFO FMX0025_OMCE0000036002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482036,,,,,50,TFO FMK0027_OMCE0000040002042627,TFO FMK,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006551,0.14,0.14,0.14,0.14,200,TFO  45  31006551,TFO  45,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31001096,0,0,0,0,1000,TFO  17  31001096,TFO  17,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108585406,0.52,0.52,0.52,0.52,200,TFO FMX0025_OMCE0000033002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481426,,,,,100,TFO FMM0027_OMCE0000028002052627,TFO FMM,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006404,0.26,0.26,0.26,0.26,200,TFO  50  31006404,TFO  50,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481470,,,,,100,TFO FMN0027_OMCE0000028002062527,TFO FMN,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108781433,,,,,300,TFO FMM0026_OMPE0000021002052726,TFO FMM,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,30994622,0.18,0.18,0.18,0.18,450,TFO   6  30994622,TFO   6,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108643811,0.445,0.445,0.445,0.445,1000,TFO FMF0026_OMPE0000027002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006531,0.125,0.125,0.125,0.125,250,TFO  73  31006531,TFO  73,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108993161,,,,,800,TFO FMM0026_OMPE0000015002052726,TFO FMM,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108054066,0.35,0.35,0.25,0.25,1150,TFO FMX0025_OMCE0000035002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006117,1.05,1.05,1.05,1.05,650,TFO  50  31006117,TFO  50,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108476552,1.38,1.4,1.38,1.4,500,TFO FSJ0026.U0026_OSCE0000040002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108564117,1.385,1.39,1.3,1.35,1050,TFO FSJ0026.U0026_OSPE0000025002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,107995834,0.58,0.58,0.58,0.58,700,TFO FMF0026_OMCE0000042002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006475,3.63,3.63,3.63,3.63,1150,TFO  16  31006475,TFO  16,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108455394,,,,,200,TFO FMV0026_OMCE0000040002092526,TFO FMV,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006199,0.28,0.28,0.28,0.28,200,TFO  58  31006199,TFO  58,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006473,0.9,0.9,0.9,0.9,1000,TFO  55  31006473,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,107797349,,,,,100,TFO FMF0026_OMCE0000052002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481255,4.02,4.02,4.02,4.02,250,TFO FQF0027.H0027_OQPE0000030002122,TFO FQF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108293632,,,,,600,TFO FMN0026_OMCE0000035002062626,TFO FMN,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108280838,,,,,200,TFO FMN0026_OMCE0000032002062626,TFO FMN,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108484420,1.935,1.935,1.935,1.935,25,TFO FMF0026_OMCE0000033002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006541,0.06,0.06,0.06,0.06,100,TFO  76  31006541,TFO  76,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108476840,,,,,1500,TFO FMN0026_OMCE0000045002062626,TFO FMN,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006124,0.38,0.38,0.38,0.38,950,TFO  55  31006124,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108086414,,,,,500,TFO FMJ0026_OMCE0000040002032726,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108781829,,,,,300,TFO FMU0026_OMPE0000021002082626,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481950,,,,,50,TFO FMH0027_OMCE0000045002022427,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,107880259,0.225,0.23,0.225,0.225,1200,TFO FMZ0025_OMCE0000045002112625,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108457413,,,,,250,TFO FMV0026_OMPE0000030002092526,TFO FMV,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006540,1.35,1.35,1.35,1.35,250,TFO  56  31006540,TFO  56,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108585408,1.25,1.25,1.25,1.25,1000,TFO FMZ0025_OMCE0000033002112625,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108427166,,,,,1500,TFO FMJ0026_OMCE0000045002032726,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108086380,1.09,1.135,1.09,1.135,725,TFO FQF0026.H0026_OQCE0000040002122,TFO FQF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006183,0.215,0.215,0.215,0.215,150,TFO  77  31006183,TFO  77,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006191,1.6,1.6,1.6,1.6,50,TFO  55  31006191,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108484419,2.315,2.315,2.315,2.315,100,TFO FMF0026_OMPE0000032002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,30995482,0.165,0.165,0.165,0.165,50,TFO  75  30995482,TFO  75,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006045,0.38,0.38,0.38,0.38,50,TFO  73  31006045,TFO  73,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481211,,,,,250,TFO FMZ0026_OMPE0000030002112626,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108476922,2.3,2.34,2.3,2.34,600,TFO FSJ0026.U0026_OSCE0000035002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108400942,,,,,500,TFO FMU0026_OMCE0000040002082626,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108215157,1.27,1.27,1.27,1.27,50,TFO FMF0026_OMPE0000030002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108781429,0.585,0.585,0.585,0.585,300,TFO FSJ0026.U0026_OSPE0000021002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108087210,0.525,0.525,0.525,0.525,100,TFO FQF0026.H0026_OQCE0000050002122,TFO FQF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481167,3.76,3.76,3.76,3.76,250,TFO FQV0026.Z0026_OQPE0000030002092,TFO FQV,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108147182,,,,,500,TFO FMK0026_OMCE0000040002042426,TFO FMK,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108476918,2.85,2.85,2.85,2.85,500,TFO FSJ0026.U0026_OSCE0000033002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482134,,,,,200,TFO FMX0026_OMCE0000040002102726,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108218360,,,,,1050,TFO FMK0026_OMPE0000025002042426,TFO FMK,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481299,,,,,250,TFO FMG0027_OMPE0000030002012727,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108585887,,,,,400,TFO FMH0026_OMPE0000025002022426,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108086404,,,,,600,TFO FMJ0026_OMCE0000035002032726,TFO FMJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482640,4.425,4.45,4.425,4.45,100,TFO FSJ0027.U0027_OSCE0000028002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108215820,,,,,600,TFO FMM0026_OMCE0000035002052726,TFO FMM,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482174,,,,,200,TFO FMZ0026_OMCE0000040002112626,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006385,0.785,0.785,0.785,0.785,800,TFO   7  31006385,TFO   7,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108009548,,,,,100,TFO FMH0026_OMCE0000052002022426,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482510,2.215,2.215,2.215,2.215,200,TFO FQV0026.Z0026_OQCE0000040002092,TFO FQV,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108643813,,,,,200,TFO FMG0026_OMPE0000027002012726,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481920,,,,,50,TFO FMN0027_OMCE0000040002062527,TFO FMN,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108054066,0.625,0.625,0.27,0.28,500,TFO FMX0025_OMCE0000035002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108645523,0.69,0.69,0.69,0.69,200,TFO FQF0026.H0026_OQPE0000027002122,TFO FQF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108215153,0.55,0.55,0.485,0.52,2050,TFO FMX0025_OMPE0000030002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108215153,0.54,0.585,0.54,0.58,350,TFO FMX0025_OMPE0000030002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108147172,,,,,600,TFO FMK0026_OMCE0000035002042426,TFO FMK,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108031833,2.2,2.2,2.2,2.2,50,TFO FMH0026_OMPE0000030002022426,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006489,3.2,3.2,3.2,3.2,200,TFO  55  31006489,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108685175,1.68,1.68,1.68,1.68,50,TFO FSV0026.H0027_OSPE0000025002092,TFO FSV,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108685181,,,,,50,TFO FMX0026_OMPE0000025002102726,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006279,0.07,0.07,0.07,0.07,50,TFO  72  31006279,TFO  72,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108993167,,,,,800,TFO FMU0026_OMPE0000015002082626,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006424,2.32,2.32,2.32,2.32,150,TFO  55  31006424,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108400936,,,,,500,TFO FMN0026_OMCE0000040002062626,TFO FMN,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006376,1.39,1.39,1.39,1.39,100,TFO  56  31006376,TFO  56,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108218362,,,,,1050,TFO FMM0026_OMPE0000025002052726,TFO FMM,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108564115,,,,,1050,TFO FMU0026_OMPE0000025002082626,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108816715,,,,,50,TFO FMH0028_OMPE0000030002022528,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006098,0.22,0.22,0.22,0.22,1000,TFO  55  31006098,TFO  55,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108643809,,,,,200,TFO FMH0026_OMPE0000027002022426,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006538,1.35,1.35,1.35,1.35,50,TFO  56  31006538,TFO  56,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108585885,,,,,400,TFO FMG0026_OMPE0000025002012726,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482642,1.6,1.6,1.6,1.6,50,TFO FSJ0027.U0027_OSCE0000040002032,TFO FSJ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108484401,,,,,50,TFO FMH0027_OMPE0000025002022427,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108068390,1.63,1.63,1.63,1.63,700,TFO FMF0026_OMCE0000034002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108993159,,,,,800,TFO FMK0026_OMPE0000015002042426,TFO FMK,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108068388,1.025,1.025,1.025,1.025,1000,TFO FMZ0025_OMCE0000034002112625,TFO FMZ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006082,0.3,0.3,0.3,0.3,30,TFO   7  31006082,TFO   7,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481902,,,,,50,TFO FMQ0027_OMCE0000040002072727,TFO FMQ,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108720365,0.11,0.11,0.11,0.11,5,TFO FMX0025_OMPE0000027002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108476880,,,,,1500,TFO FMK0026_OMCE0000045002042426,TFO FMK,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006121,1.05,1.05,1.05,1.05,50,TFO  50  31006121,TFO  50,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108398549,,,,,200,TFO FMU0026_OMCE0000032002082626,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481563,,,,,50,TFO FMV0027_OMPE0000030002092427,TFO FMV,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,108215159,1.675,1.675,1.675,1.675,50,TFO FMG0026_OMPE0000030002012726,TFO FMG,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108720375,,,,,300,TFO FMN0026_OMPE0000021002062626,TFO FMN,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108398551,,,,,500,TFO FMU0026_OMCE0000033002082626,TFO FMU,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108215157,1.275,1.275,1.23,1.23,875,TFO FMF0026_OMPE0000030002122425,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,85,31006548,0.52,0.52,0.52,0.52,100,TFO  56  31006548,TFO  56,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108482144,,,,,50,TFO FMX0026_OMCE0000045002102726,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481492,,,,,100,TFO FMQ0027_OMCE0000028002072727,TFO FMQ,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108068386,0.38,0.38,0.38,0.38,200,TFO FMX0025_OMCE0000034002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108599678,0.92,0.92,0.92,0.92,200,TFO FMX0025_OMCE0000032002102725,TFO FMX,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481321,,,,,250,TFO FMH0027_OMPE0000030002022427,TFO FMH,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108481277,,,,,250,TFO FMF0027_OMPE0000030002122426,TFO FMF,,,,,,
2025-10-02T00:00:00.000000000Z,35,58,108280840,,,,,500,TFO FMN0026_OMCE0000033002062626,TFO FMN,,,,,,
